#List of SDSS AGN from DR7 that are found in HSC survey, with their magnitudes 
#created on Feb 16, 2019
#code at https://github.com/nevencaplar/Variability/tree/master/HSC 
#@Neven Caplar, Princeton University 
#ncaplar@princeton.edu
# 
#SDSS ID 
#ra (SDSS) 
#dec (SDSS) 
#redshift 
#Delta g-band (g-band psf SDSS magnitude - g_psfflux_mag (HSC))  
#Delta g-band err (sqrt(g-band psf err (SDSS)**2+g_psfflux_magsigma (HSC)**2)) 
#g-band (SDSS - all SDSS magnitudes are psf magnitudes) 
#g-band err (SDSS)  
#r-band (SDSS)  
#r-band err (SDSS) 
#i-band (SDSS) 
#i-band err (SDSS)  
#ra (HSC)  
#dec (HSC)  
#g_cmodel_mag (HSC)  
#g_cmodel_magsigma (HSC)  
#r_cmodel_mag (HSC)  
#r_cmodel_magsigma (HSC)  
#i_cmodel_mag (HSC) 
# i_cmodel_magsigma (HSC)  
#g_psfflux_mag (HSC)  
# g_psfflux_magsigma (HSC) 
#r_psfflux_mag (HSC) 
#r_psfflux_magsigma (HSC) 
#i_psfflux_mag (HSC) 
#i_psfflux_magsigma (HSC) 
#object_id (HSC) 
  
090244.80+050739.9,135.6,5.127761,1.5403,19.707,0.029,19.722,0.025,-0.665446,0.02506943,19.537,0.025,135.68669,5.1277637,20.549696,0.0027599928,20.349426,0.0049579386,20.221722,0.0018872316,20.550789,0.0024908187,20.345734,0.0035307524,20.202446,0.0018644995,45242996517503856
090250.08-001107.6,135.8,-0.185449,1.1261,19.569,0.022,19.212,0.019,-0.1276912,0.02000868,19.205,0.02,135.7087,-0.18545544,19.726044,0.000797991,19.398808,0.00072645675,19.330793,0.00059403357,19.726326,0.0007886299,19.39811,0.0007118493,19.332691,0.00058926776,40981989527939952
090255.51+044035.3,135.8,4.6765,1.3063,19.298,0.019,19.005,0.018,-0.3170377,0.021046208,19.031,0.021,135.7313,4.6764927,19.582014,0.0010962798,19.334597,0.0014097831,19.338982,0.0013999323,19.586868,0.0010276621,19.351484,0.0010638394,19.348038,0.001393879,45242983632621384
090255.76+044347.7,135.8,4.729928,1.2827,19.708,0.031,19.268,0.023,-0.0021559,0.02204192,19.11,0.022,135.73235,4.7299185,19.693089,0.001428433,19.257032,0.0015828863,19.10725,0.0013650487,19.690697,0.0013196762,19.256046,0.0011516971,19.112156,0.0013587603,45242983632624848
090257.75+011111.8,135.8,1.186617,1.0417,19.528,0.017,19.058,0.022,-0.2531709,0.02000742,18.915,0.02,135.74062,1.1866252,19.702305,0.0008272054,19.27603,0.00076282315,19.16493,0.00054841436,19.707205,0.0008125068,19.281168,0.00074509374,19.16817,0.00054484437,42050710535174416
090259.33+042224.9,135.8,4.37359,2.1084,19.234,0.017,19.086,0.019,-0.626167,0.020032654,19.07,0.02,135.74724,4.373592,19.91941,0.0012004012,19.73856,0.0011784153,19.694433,0.0011451909,19.918098,0.0011351362,19.734482,0.0009469761,19.696167,0.0011433222,44178686441704880
090301.07+015602.9,135.8,1.934158,1.9438,19.274,0.018,19.194,0.019,-0.2174655,0.018011259,18.998,0.018,135.75449,1.9341621,19.717014,0.0008568233,19.5214,0.00080850755,19.208483,0.00064127846,19.719212,0.00084668223,19.522593,0.00079343293,19.215466,0.00063676503,43114333416227184
090302.99+004156.1,135.8,0.698932,1.1228,19.467,0.016,19.183,0.02,0.0598785,0.019008197,19.193,0.019,135.76248,0.6989306,19.467937,0.00069840444,19.13427,0.00067219586,19.128784,0.0005627299,19.46976,0.00068812777,19.135897,0.0006598661,19.133121,0.0005581524,42050701945232024
090303.50+021643.3,135.8,2.278715,1.9671,19.705,0.018,19.609,0.02,0.2462894,0.026006337,19.429,0.026,135.76459,2.2787175,19.46567,0.00069894345,19.335697,0.00067188224,19.18261,0.00057858595,19.463566,0.00068110344,19.331894,0.0006461573,19.18271,0.00057408214,43114342006160936
090305.91+014850.7,135.8,1.814105,0.4438,18.86,0.017,18.813,0.018,-0.7715595,0.021009844,18.589,0.021,135.77464,1.814114,19.458454,0.0008868183,19.182348,0.0007874527,18.985785,0.00059851364,19.64646,0.0009388113,19.445627,0.0008257857,19.36056,0.00064304855,43114333416219536
090312.37+003908.6,135.8,0.65239,2.2595,19.193,0.015,19.183,0.02,0.2851105,0.018007161,19.132,0.018,135.80154,0.6523853,18.88641,0.0004992781,18.870388,0.0005581886,18.844997,0.0005124157,18.887241,0.0004943266,18.874966,0.000550324,18.84689,0.00050781004,42050701945229120
090318.04+035218.3,135.9,3.871774,0.6241,19.013,0.02,19.088,0.018,-0.5290332,0.020019142,18.987,0.02,135.82516,3.8717785,19.396893,0.0008868484,19.53749,0.0011210198,19.417301,0.0008595953,19.420128,0.00085178885,19.529774,0.0009469514,19.516033,0.00087524246,44178673556809432
090321.73+010317.2,135.9,1.054781,1.0,20.233,0.024,19.968,0.032,-0.1757423,0.034016732,19.998,0.034,135.84056,1.054783,20.318565,0.0010180753,20.038342,0.0009876488,20.157396,0.0010712165,20.327032,0.0010011848,20.046577,0.00096560636,20.173742,0.0010667633,42050573096214192
090324.45-004028.3,135.9,-0.674542,1.5968,19.446,0.025,19.325,0.022,0.0612335,0.018008921,19.111,0.018,135.85187,-0.67454934,19.34515,0.0007240726,19.230389,0.00077860616,19.05012,0.0005716954,19.3447,0.00071510865,19.229351,0.00076142873,19.049767,0.00056678866,40981839204064480
090325.41+015906.4,135.9,1.985129,0.8285,19.639,0.02,19.534,0.021,0.1265534,0.02500744,19.571,0.025,135.85587,1.9851335,19.517582,0.0006837906,19.382378,0.00067890185,19.422607,0.00061197864,19.527002,0.0006706383,19.388895,0.0006599439,19.444447,0.00060995104,43114200272234072
090331.90+011804.5,135.9,1.301277,1.9043,20.254,0.03,20.017,0.036,0.3465435,0.032008532,19.568,0.032,135.88292,1.301262,19.623146,0.0008835931,19.476433,0.0008547269,19.218002,0.00074288197,19.626736,0.00086752634,19.478453,0.0008340522,19.221457,0.00073895167,42050577391185944
090347.33+002026.2,136.0,0.340634,0.4124,18.68,0.017,18.681,0.017,-0.3555497,0.022008406,18.568,0.022,135.94724,0.34063566,18.973679,0.00060729845,18.898443,0.0006050545,18.82335,0.0005975028,19.024803,0.0006072749,18.951918,0.0006071131,18.92355,0.0006082452,42050555916347904
090353.11+032149.6,136.0,3.363785,1.6603,20.331,0.033,20.359,0.028,-0.036465,0.033013906,20.062,0.033,135.97131,3.3637962,20.473005,0.0017396819,20.36079,0.0019638694,20.111538,0.00095937325,20.481705,0.0016161605,20.353096,0.0016214645,20.098465,0.00095813314,44178523232956176
090354.65+052907.8,136.0,5.4855,0.7941,19.769,0.02,19.742,0.022,0.0308977,0.025059512,19.824,0.025,135.9777,5.485498,19.558529,0.0017919346,19.596718,0.0027871423,19.709637,0.0017005947,19.583689,0.0017156374,19.608913,0.0022517075,19.793102,0.0017260162,45242863373536800
090356.27+002828.0,136.0,0.474464,1.403,19.183,0.016,19.051,0.016,-0.212117,0.01701316,18.95,0.017,135.98447,0.47446474,19.43478,0.00083719916,19.228203,0.00079621206,19.160572,0.00067416823,19.434334,0.0008197195,19.226803,0.0007789,19.162117,0.00066907046,42050560211310312
090357.85-004843.4,136.0,-0.812061,1.4058,19.748,0.021,19.566,0.024,-0.6081767,0.020024916,19.487,0.02,135.99107,-0.81205946,20.439611,0.0015088852,20.112972,0.0012903044,20.092234,0.0010062794,20.43708,0.0014892351,20.113869,0.0012535905,20.095177,0.0009986424,40981839204079008
090406.93+033315.3,136.0,3.554269,1.9494,20.163,0.019,19.708,0.02,0.2388566,0.021011643,19.228,0.021,136.02888,3.5542765,19.968864,0.0013168791,19.471905,0.000909696,18.965977,0.0006960727,19.976778,0.0012525745,19.472244,0.00076901016,18.989143,0.00069938594,44178390088972976
090408.33+043812.2,136.0,4.636736,0.5796,19.256,0.016,19.258,0.017,-0.5165222,0.016057622,19.089,0.016,136.0347,4.6367245,19.668125,0.0011879005,19.693476,0.0019297646,19.49123,0.0013322036,19.707966,0.0011293131,19.698761,0.0014877049,19.605522,0.0013591268,45242708754714704
090410.74+004507.4,136.0,0.752064,1.4324,20.292,0.023,19.916,0.021,0.0892825,0.02501338,19.697,0.025,136.04478,0.752063,20.00464,0.0009632447,19.682827,0.0009343958,19.604713,0.0008238515,20.00364,0.0009524589,19.684645,0.00091903936,19.607718,0.0008180407,42050427067332064
090414.53+032551.3,136.0,3.43092,1.2184,19.348,0.028,19.151,0.017,-0.590915,0.022031182,19.102,0.022,136.06056,3.4309297,19.844265,0.0010701957,19.625605,0.0011720489,19.692863,0.0011751682,19.845194,0.0009854834,19.61869,0.00094856456,19.692915,0.00117175,44178385794005360
090415.73+025559.6,136.1,2.933233,1.1501,18.788,0.012,18.584,0.013,-0.4158175,0.01801053,18.576,0.018,136.06555,2.933251,19.134508,0.0006658887,18.903925,0.00067849667,18.98594,0.0006184036,19.143463,0.00063165807,18.902912,0.0005940202,18.991817,0.00061578886,43114084308114032
090417.32-002803.2,136.1,-0.467568,0.499,19.295,0.018,19.289,0.017,0.0535837,0.021008166,19.067,0.021,136.07219,-0.46757683,19.028553,0.0006033569,19.004213,0.000659466,18.951815,0.0005767819,19.077204,0.00060677575,19.043497,0.0006549493,19.013416,0.00058568525,40981706060105472
090417.94+004148.2,136.1,0.696736,1.613,19.157,0.016,19.035,0.015,-0.0238195,0.015008266,18.763,0.015,136.07475,0.69672865,19.09263,0.0005846437,18.954002,0.0005902755,18.733612,0.00049617235,19.095757,0.00057981495,18.955711,0.00058168377,18.78682,0.0004980517,42050427067328592
090419.11+004205.0,136.1,0.701411,1.6402,19.899,0.019,19.94,0.021,-0.5130962,0.024027238,19.673,0.024,136.07967,0.7014045,20.521095,0.0013825262,20.412933,0.001409132,20.181217,0.0011470981,20.522087,0.0013726369,20.41566,0.0014009273,20.186096,0.0011437595,42050427067304320
090421.35+002001.7,136.1,0.333812,1.1623,20.142,0.021,19.843,0.019,0.5521113,0.027006216,19.963,0.027,136.08899,0.3338017,19.52169,0.0006421734,19.318295,0.0006295029,19.406563,0.0005840743,19.521969,0.0006340362,19.319675,0.00061687257,19.410889,0.0005793953,42050418477395040
090429.59-000416.9,136.1,-0.071374,0.8449,19.247,0.019,19.174,0.018,-0.4906753,0.020019742,19.239,0.02,136.12329,-0.07138222,19.72349,0.00088053057,19.66518,0.00091865676,19.635088,0.0008775255,19.788773,0.00089520786,19.719162,0.00092564954,19.729675,0.00088884874,40981718944995672
090430.44-000026.8,136.1,-0.007471,1.9068,20.118,0.023,20.072,0.025,-0.5594531,0.027032899,19.894,0.027,136.12686,-0.0074766707,20.77596,0.0015448962,20.682915,0.0015714103,20.445833,0.0013416377,20.779812,0.0015321163,20.687199,0.0015478254,20.453453,0.0013332596,40981718944999472
090441.86+003918.7,136.1,0.655215,2.0226,19.908,0.024,19.929,0.022,-0.2226908,0.022014955,19.517,0.022,136.17445,0.6552133,20.203003,0.0011174224,20.13936,0.0012277588,19.740128,0.00081716693,20.202797,0.0011033751,20.138393,0.0012054257,19.73969,0.00081130693,42050427067325984
090453.02+010529.8,136.2,1.09163,0.9632,18.571,0.021,18.338,0.016,-0.03591,0.014005529,18.35,0.014,136.22092,1.0916208,18.607746,0.0005667285,18.312649,0.00057785655,18.382854,0.0003964258,18.607393,0.0005649489,18.31361,0.0005698271,18.38591,0.00039347642,42050298218309928
090457.64+043141.0,136.2,4.52808,0.4845,19.574,0.028,19.315,0.025,-0.3508058,0.020076022,19.124,0.02,136.24019,4.528086,19.703094,0.0011672737,19.498158,0.001191366,19.33786,0.0017191787,19.759176,0.0011420468,19.531773,0.0009832162,19.474806,0.0017454625,45248064578939064
090458.20+032640.9,136.2,3.444698,0.8393,20.211,0.023,20.139,0.026,-0.6333105,0.038048,20.135,0.038,136.24252,3.4447238,20.560139,0.0016880902,20.54427,0.0019143164,20.457935,0.0018322151,20.638206,0.001674702,20.578337,0.0017287388,20.76831,0.0019105708,44183750208148360
090459.92-004206.8,136.2,-0.70191,0.2824,19.504,0.021,18.961,0.017,-0.6372814,0.018010164,18.698,0.018,136.2497,-0.70191777,19.315725,0.0011659923,18.368849,0.00068762724,17.87392,0.0004596188,20.638844,0.0014592858,19.623474,0.0008655392,19.335281,0.00060500164,40981564326179096
090502.21+004759.4,136.2,0.799849,1.2164,19.433,0.023,19.16,0.017,-0.1420188,0.018015398,19.039,0.018,136.25923,0.7998461,19.72066,0.0013287748,19.336658,0.0010148856,19.183159,0.00075015833,19.717617,0.0013164148,19.33854,0.0010069724,19.181019,0.00074466993,42050289628380832
090504.03-000444.2,136.2,-0.078951,2.0153,20.318,0.026,20.189,0.026,0.1335217,0.03201327,20.1,0.032,136.26683,-0.078963205,20.137602,0.0010201562,20.063215,0.0011534989,19.965925,0.00092899764,20.136993,0.0010106933,20.062737,0.0011360057,19.966478,0.00092175003,40981581506043440
090513.27-002750.6,136.2,-0.464065,1.8972,19.424,0.02,19.413,0.021,-0.2026528,0.02201419,19.179,0.022,136.30528,-0.46406925,19.658209,0.00083562447,19.58149,0.00093845563,19.378479,0.00079534936,19.65667,0.00082747324,19.581417,0.00092364906,19.381653,0.0007902792,40981568621150184
090516.46+051451.2,136.4,5.247579,0.8187,19.147,0.032,19.04,0.023,0.0545287,0.02102064,19.072,0.021,136.3186,5.2475743,19.139751,0.0015861761,18.975456,0.0016099715,18.98687,0.0009326099,19.145626,0.0015418434,18.969234,0.0013847656,19.017471,0.000931284,45248081758808112
090517.24+013551.4,136.4,1.597632,1.7652,19.924,0.025,19.872,0.023,-0.1817134,0.027013307,19.753,0.027,136.32185,1.5976217,19.992252,0.001002438,20.009613,0.0012044532,19.931269,0.0008533514,19.996609,0.000990938,20.010803,0.0011695088,19.934713,0.00084779825,43119414362528384
090519.04+010244.7,136.4,1.045772,0.7544,19.993,0.027,19.966,0.026,0.1841491,0.035008714,20.077,0.035,136.32935,1.0457686,19.704613,0.0007057659,19.643122,0.00080211734,19.856377,0.0007837942,19.730389,0.00070118735,19.669062,0.00079057325,19.89285,0.0007810146,42050298218306904
090524.66+025907.7,136.4,2.985487,1.2024,19.468,0.022,19.09,0.02,0.0294793,0.019009177,18.978,0.019,136.35277,2.9855034,19.353992,0.0007415392,18.991905,0.0007647012,18.943449,0.0005935909,19.360065,0.00071689003,18.98954,0.0006952634,18.94852,0.0005905739,44183737323252992
090524.86+021505.1,136.4,2.251441,1.0513,19.889,0.027,19.571,0.022,-0.2018418,0.03101182,19.638,0.031,136.3536,2.2514246,19.898472,0.0009744778,19.66655,0.00094081456,19.80632,0.00085612753,19.913122,0.0009575654,19.681232,0.0009120993,19.839842,0.0008561047,43119427247439056
090532.15-001430.4,136.4,-0.241782,4.2618,22.36,0.092,20.054,0.027,0.1041206,0.027010651,19.893,0.027,136.38396,-0.24176644,22.023561,0.0028196098,20.026844,0.0009760599,19.784893,0.0007634106,22.023596,0.0027943486,20.028587,0.0009577491,19.78888,0.0007584629,40981577211079488
090533.04+022255.7,136.4,2.38214,1.0596,19.891,0.027,19.511,0.018,-0.0667387,0.026007716,19.367,0.026,136.38768,2.3821397,20.041641,0.0010271015,19.62711,0.00090602844,19.433565,0.0006382799,20.041859,0.0010041174,19.62254,0.0008613371,19.433739,0.0006334792,43119431542404760
090533.60+021849.5,136.4,2.313761,1.7257,20.424,0.032,20.422,0.03,0.1872755,0.046008423,20.258,0.046,136.39003,2.3137598,20.338926,0.001214666,20.255035,0.0014584059,20.068996,0.0008861837,20.338217,0.0011823588,20.253025,0.0013771914,20.070724,0.0008803549,43119427247443224
090533.63+012419.4,136.4,1.405413,1.782,20.232,0.028,20.166,0.027,-0.2457494,0.031023368,19.79,0.031,136.39014,1.4053994,20.404308,0.0014311763,20.36811,0.0016263314,20.033878,0.0012117446,20.40423,0.0014097714,20.368225,0.0016035016,20.03575,0.0012039139,42050169369287488
090535.78-004039.8,136.4,-0.677725,0.794,19.696,0.019,19.677,0.024,-0.879918,0.043027632,19.731,0.043,136.39908,-0.6777276,20.450686,0.0013338118,20.485474,0.0017536273,20.500767,0.0015266099,20.506735,0.0013433611,20.527477,0.0017308827,20.610918,0.0015418343,40981426887228112
090544.29+015006.2,136.4,1.835075,0.8599,18.749,0.023,18.569,0.015,-0.3179071,0.017006801,18.615,0.017,136.43457,1.8350804,18.980404,0.00071669085,18.907097,0.0007259255,18.916658,0.00048258997,18.987494,0.0007067125,18.913752,0.0007174023,18.932907,0.0004809529,43119281218545216
090548.80+022126.1,136.5,2.357276,2.4003,20.362,0.032,20.329,0.03,-0.0710675,0.049012017,20.327,0.049,136.45335,2.3572779,20.386013,0.0012422058,20.436127,0.0015268323,20.391476,0.0010924548,20.3844,0.0012166152,20.432785,0.0014544061,20.398067,0.0010853088,43119294103446832
090549.05+041010.1,136.5,4.169486,3.1507,19.454,0.016,19.158,0.021,-0.4730188,0.0200221,19.163,0.02,136.4544,4.1695004,19.887312,0.0011012325,19.671795,0.0010927566,19.625668,0.0009407378,19.888893,0.0010409707,19.677122,0.0008562093,19.636019,0.0009404628,44183625654106352
090549.09-002341.4,136.5,-0.394844,2.0272,20.398,0.022,20.308,0.03,0.27584,0.030011136,20.023,0.03,136.45456,-0.39484814,20.101654,0.0010967951,19.989082,0.0011022155,19.73835,0.00082278723,20.104103,0.0010869654,19.9911,0.0010843815,19.74716,0.00081747025,40981435477159320
090550.30+003948.1,136.5,0.663373,0.3538,20.09,0.023,19.4,0.026,-0.8846738,0.019020168,18.931,0.019,136.4596,0.6633764,20.37069,0.001994583,18.974329,0.0009291429,18.442112,0.0006934456,21.719454,0.0024155101,20.27897,0.0011764546,19.815674,0.0008756532,42050152189419064
090551.56+022359.0,136.5,2.399736,1.7396,20.311,0.032,20.255,0.029,0.0420226,0.036009964,19.92,0.036,136.46486,2.39974,20.268782,0.0012917806,20.162327,0.0012974807,19.873878,0.00085458247,20.263954,0.001257532,20.161842,0.0012235254,19.877977,0.0008471105,43119294103449456
090553.06-000733.3,136.5,-0.125943,1.5776,20.154,0.022,19.963,0.025,0.0206942,0.027009515,19.624,0.027,136.47112,-0.12595345,20.027365,0.0012526952,19.882439,0.0010311304,19.602474,0.0007234211,20.024212,0.001229267,19.881327,0.0010055352,19.603306,0.00071683945,40981439772132240
090558.43+003729.3,136.5,0.624826,1.6883,19.649,0.018,19.575,0.017,-0.2428447,0.019013604,19.255,0.019,136.49348,0.6248267,19.751184,0.00083340984,19.691011,0.0008729229,19.490147,0.0007231006,19.756508,0.00082697405,19.697498,0.00086194545,19.497845,0.00071912096,42050147894461032
090601.08+020408.2,136.5,2.068963,0.8004,20.362,0.039,20.21,0.027,-0.847659,0.043039013,20.304,0.043,136.50455,2.0689678,20.905857,0.0013753535,20.85189,0.0016152059,20.951138,0.0017970377,20.995272,0.001393281,20.922626,0.0016034731,21.151659,0.001832144,43119285513517016
090604.03+011114.1,136.5,1.187266,0.7981,20.036,0.027,20.07,0.027,-0.2705026,0.04102766,20.197,0.041,136.5168,1.1872752,20.097906,0.0010553073,20.184357,0.0011251399,20.394924,0.0014997607,20.145056,0.0010580163,20.229721,0.0011195231,20.467503,0.0015062771,42050160779364816
090608.22+015609.4,136.5,1.93595,1.9119,20.227,0.038,20.315,0.029,-0.3889528,0.03302399,19.947,0.033,136.53426,1.9359391,20.829086,0.0015953138,20.724287,0.0016830715,20.334888,0.0012585724,20.838161,0.0015893669,20.735058,0.0016721645,20.335953,0.0012585534,43119281218551488
090615.01+003616.0,136.6,0.604466,1.9352,19.903,0.019,19.726,0.019,-0.0253308,0.022011437,19.477,0.022,136.56256,0.60446143,19.807545,0.0014412648,19.678028,0.0011588295,19.500465,0.000714415,19.80735,0.0014213561,19.684988,0.0011465314,19.50233,0.0007094873,42050147894459760
090617.62+005500.1,136.6,0.916711,1.9282,19.88,0.022,19.869,0.026,0.0474326,0.02800824,19.64,0.028,136.57343,0.9166893,20.017773,0.00087895186,19.919598,0.0009419485,19.583942,0.00068501115,20.017336,0.00086897454,19.920387,0.0009257896,19.592567,0.0006793089,42050156484391424
090622.42+015917.3,136.6,1.988151,2.459,20.384,0.039,20.309,0.029,0.1498437,0.049011897,20.421,0.049,136.59343,1.9881746,20.30368,0.0011229193,20.256601,0.0012279846,20.263016,0.0010861347,20.30611,0.0011033494,20.257074,0.001193774,20.271156,0.0010799135,43119148074555808
090623.02-004154.0,136.6,-0.698346,1.1829,19.39,0.015,19.066,0.016,0.0378551,0.01900684,19.059,0.019,136.59595,-0.6983418,19.379173,0.0007049027,19.02952,0.0006776312,19.02055,0.0005137393,19.378887,0.00069518574,19.027752,0.000662834,19.021145,0.00050988205,40981289448272304
090623.81+031745.1,136.6,3.295862,0.9497,19.111,0.019,18.899,0.022,-1.1661824,0.017032333,18.988,0.017,136.59921,3.2958775,20.080544,0.001241128,19.887894,0.0014562359,20.062355,0.0010353815,20.103718,0.0011844533,19.887257,0.0011819141,20.154182,0.0010489764,44183471035280272
090624.96+033122.7,136.6,3.522982,0.6138,19.425,0.018,19.442,0.023,-0.6467109,0.022018127,19.23,0.022,136.60402,3.5230024,20.016884,0.0011492693,19.974247,0.0016625125,19.77356,0.00087791134,20.050224,0.0011017664,19.9723,0.001330113,19.87671,0.00089326286,44183475330250392
090627.48+005250.3,136.6,0.88066,2.7401,19.649,0.02,19.542,0.022,-0.3021185,0.024014788,19.392,0.024,136.61453,0.8806551,19.886131,0.0010000088,19.773336,0.000997007,19.691326,0.000849516,19.88602,0.0009949286,19.776344,0.000983801,19.694118,0.000842645,42050019045434232
090630.28+020644.0,136.6,2.112233,0.7482,19.674,0.022,19.62,0.022,0.016544,0.028007055,19.555,0.028,136.62619,2.1122484,19.747656,0.0008922293,19.619791,0.0009246095,19.499508,0.00062789593,19.762024,0.00086841965,19.635483,0.0008916818,19.538456,0.00062858505,43119148074563328
090631.23+003926.9,136.6,0.657483,0.8883,20.4,0.023,20.203,0.026,-0.8852011,0.037060298,20.117,0.037,136.63016,0.6574644,21.152998,0.0021486992,20.975826,0.002169088,20.545786,0.0020376826,21.43452,0.0022320475,21.185919,0.0022229173,21.002201,0.0021132343,42050014750464808
090633.38+033842.4,136.6,3.645135,2.0166,20.459,0.024,20.487,0.029,-0.2759561,0.03802548,20.349,0.038,136.63913,3.6451385,20.918394,0.0015729495,20.810734,0.002303098,20.618607,0.0013933647,20.914612,0.0014661029,20.806404,0.001817389,20.624956,0.0013917742,44183479625212680
090635.64-000435.8,136.6,-0.076636,1.1015,19.273,0.014,18.925,0.016,-0.2409357,0.019013112,19.015,0.019,136.64854,-0.07663954,19.407331,0.001003489,19.11912,0.0008636948,19.233751,0.0007078003,19.42586,0.0009984632,19.136053,0.0008549103,19.255936,0.0007059913,40981306628137096
090635.71+001159.1,136.6,0.19975,2.1081,20.073,0.022,19.982,0.023,-0.2164002,0.025017556,19.552,0.025,136.64883,0.19974086,20.170761,0.0015411966,20.050665,0.0015030132,19.770176,0.00094435655,20.170498,0.0015230759,20.049505,0.0014678609,19.7684,0.00093707273,42050001865570912
090642.39+014503.1,136.6,1.750874,2.3566,19.702,0.022,19.76,0.026,0.0862401,0.027009293,19.589,0.027,136.6766,1.7508693,19.673029,0.00096364494,19.691956,0.0010245247,19.503235,0.0007133261,19.673315,0.0009514937,19.697708,0.0010077424,19.50276,0.0007084661,43119139484632024
090649.13+015231.4,136.8,1.875412,0.7098,20.483,0.035,20.404,0.031,-0.2807928,0.050033364,20.426,0.05,136.70473,1.8754079,20.67347,0.0015527857,20.646263,0.0016482068,20.602283,0.0018125933,20.72623,0.0015586773,20.699474,0.0016461178,20.706793,0.001826869,43119143779596032
090654.53+021315.2,136.8,2.220898,2.0153,20.342,0.027,20.126,0.027,-0.6489873,0.031035066,19.697,0.031,136.72725,2.22088,20.783905,0.0026694317,20.660656,0.0026303327,20.31028,0.0014743058,20.797888,0.002580988,20.6717,0.0025208346,20.345987,0.0014749086,43119152369527744
090700.98+010334.4,136.8,1.05956,1.7822,20.388,0.029,20.35,0.032,0.3390162,0.03900797,20.115,0.039,136.7541,1.0595537,19.846605,0.0009463881,19.87453,0.0010610506,19.772789,0.0007940636,19.846596,0.00093913864,19.883282,0.0010462035,19.775984,0.0007885377,42050023340377904
090701.57+011745.7,136.8,1.296049,1.1709,19.783,0.021,19.49,0.019,-0.0589789,0.023013193,19.417,0.023,136.75656,1.2960478,19.749722,0.0010300584,19.48581,0.000933241,19.4608,0.0007827161,19.76043,0.0010150864,19.497026,0.00091401703,19.475979,0.00077911915,42050027635372888
090702.81+011744.3,136.8,1.295656,0.5713,19.005,0.017,18.964,0.016,-0.1970383,0.018009787,18.827,0.018,136.76172,1.2956591,19.207972,0.0008270649,19.110252,0.0006760482,19.0056,0.0005950139,19.220068,0.0008169151,19.125736,0.0006642916,19.024038,0.0005936638,42050027635372920
090717.16+000846.4,136.9,0.146236,1.2129,18.92,0.018,18.634,0.021,-0.4632542,0.018007461,18.616,0.018,136.82153,0.14623553,19.448359,0.0007979179,19.069704,0.00067907444,19.078896,0.00052210176,19.450031,0.0007889808,19.067804,0.0006649665,19.079254,0.0005183422,42049864426612912
090725.77+030625.7,136.9,3.107155,1.735,20.194,0.023,20.3,0.03,0.2326117,0.03701745,20.158,0.037,136.8574,3.1071675,20.056528,0.001110224,20.02864,0.001369172,19.929466,0.00113934,20.055408,0.0010331977,20.025618,0.0011230385,19.925388,0.0011365089,44183329301355752
090729.65+020211.7,136.9,2.036586,1.0221,20.154,0.024,20.007,0.028,-0.1760842,0.035015568,20.018,0.035,136.87357,2.0365982,20.333761,0.0012053645,20.053637,0.0010877135,20.149204,0.0010448705,20.359228,0.0011990463,20.07203,0.0010719897,20.194084,0.001043996,43119010635605864
090730.28+034120.3,136.9,3.688988,1.1024,19.583,0.019,19.209,0.016,0.1038815,0.021011235,19.246,0.021,136.87617,3.689009,19.223373,0.0010111145,19.015968,0.00089114363,19.132847,0.00069155585,19.222904,0.000969408,19.017244,0.0007249204,19.142118,0.0006870487,44183342186258184
090730.66-003354.7,136.9,-0.565214,2.432,20.226,0.024,19.661,0.025,0.0485641,0.026008759,19.568,0.026,136.87776,-0.5652006,19.972736,0.0010329732,19.5573,0.0010216694,19.514942,0.00068024837,19.971773,0.0010159769,19.558899,0.000991111,19.519436,0.00067490374,40981156304283992
090731.81+002325.4,136.9,0.390412,2.6387,20.39,0.029,20.363,0.032,0.4290606,0.043008786,20.449,0.043,136.88254,0.39041337,20.18475,0.0009686043,20.061483,0.0011696201,20.010532,0.00087469857,20.189026,0.00095893344,20.063738,0.0011498245,20.01994,0.0008691878,42049868721583000
090733.29+004912.7,136.9,0.820218,1.3075,20.271,0.023,19.993,0.024,-0.1838418,0.03102143,19.906,0.031,136.88872,0.82023215,20.46475,0.0013770846,20.170597,0.0014687881,20.07375,0.0011584047,20.477856,0.0013705764,20.178095,0.0014442129,20.089842,0.0011528587,42049877311522080
090737.31-003409.8,136.9,-0.569391,1.0153,20.209,0.024,20.063,0.03,-0.3260855,0.036018945,20.119,0.036,136.9055,-0.5693913,20.459158,0.001316533,20.16042,0.0014096695,20.328732,0.0011543913,20.51781,0.0013283131,20.20725,0.0013985527,20.445086,0.0011681317,40981156304283744
090743.72+043508.0,136.9,4.585559,1.4824,18.959,0.025,18.827,0.016,-0.6635027,0.018023511,18.658,0.018,136.93222,4.5855756,19.659145,0.0010185398,19.428854,0.0012841421,19.31189,0.000919402,19.65926,0.00094837026,19.433453,0.0009722215,19.321503,0.00092029484,45247656557040336
090746.77-001856.5,137.0,-0.31572,2.4879,19.004,0.014,18.852,0.018,-0.0343983,0.015007456,18.852,0.015,136.9449,-0.31570876,19.05523,0.00062126043,18.899504,0.0006227692,18.88279,0.0004764655,19.054798,0.0006136322,18.901506,0.00060891215,18.886398,0.00047300558,40981160599252176
